"URI","Title","RecordId","Coin Type URI","From Date","To Date","Authority","Stated Authority","Issuer","State","Dynasty","Deity","Portrait","Denomination","Department","Object Type","Artist","Engraver","Maker","Signature","Manufacture","Material","Shape","Place of Production","Place of Issue","Place of Cataloging Relevance","Region","Coin Type","Hoard","Findspot","Excavation","Reference","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Date on Object","Hijra","Axis","Diameter (in mm)","Weight (in g)","Thumbnail_obv","Thumbnail_rev","Date Record Modified"
"http://numismatics.org/collection/1944.100.6863","Silver Stater, Croton. 1944.100.6863","1944.100.6863","","","","","","","","","","","Stater","Greek","Coin","","","","","Struck","Silver","","Croton","","","Bruttium","","","","","SNGANS.3.293","","","","","","","","","tripod","","eagle incuse","","","2","","7.97","","","2024-05-15T05:13:55Z"
"http://numismatics.org/collection/1944.100.6864","Silver Stater, Croton. 1944.100.6864","1944.100.6864","","","","","","","","","","","Stater","Greek","Coin","","","","","Struck","Silver","","Croton","","","Bruttium","","","","","SNGANS.3.295","","","","","","","","","tripod","","eagle incuse","","","3","","7.83","","","2024-05-15T05:14:06Z"
"http://numismatics.org/collection/1944.100.6880","Silver Stater, Croton. 1944.100.6880","1944.100.6880","","","","","","","","","","","Stater","Greek","Coin","","","","","Struck","Silver","","Croton","","","Bruttium","","","","","SNGANS.3.318","","","","","","","","","tripod","","eagle","","","11","","8.09","","","2024-05-15T05:17:00Z"
"http://numismatics.org/collection/0000.999.38235","Silver Medal, United States, 1762–1762. 0000.999.38235","0000.999.38235","","1762","1762","","","","","","","","","Medals and Decorations","Medal","Holtzhey, Johann Georg","","","","","Silver","","","","United States","","","","","","Betts.442","L1|United States/4ae273a1-5158-3131-85fe-f5bbe39dfcbe||4ae273a1-5158-3131-85fe-f5bbe39dfcbe|Pre-Federal/9bf47188-1305-3ad3-b3fa-77ea038c87c5","","","","","","","EUROPAE ALMAM NE TARDET PACEM|MDCCLXII","An indian with bow and quiver supporting cupid placing a figure of Peace on a column which bears the Imperial Eagle of Germany","DVRET VSQVE AD EXTREMVM|BELG. FOED.","Mercury seated upon the Belgian lion who supports in r. paw a staff with bundle of arrows and cap of liberty","","","","43.0","27.64","https://numismatics.org/collectionimages/00001899/0000/0000.999.38235.obv.width175.jpg","https://numismatics.org/collectionimages/00001899/0000/0000.999.38235.rev.width175.jpg","2023-11-20T02:00:12Z"
"http://numismatics.org/collection/0000.999.8209","White Metal Medal, United States, 1825–1825. 0000.999.8209","0000.999.8209","","1825","1825","","","","","","","","","Medals and Decorations","Medal","Thomason, Edward","","","","Electrotype","White Metal","","","","United States","","","","","","","","","","","","","","UNION OF ERIE WITH THE ATLANTIC","Pan seated on cornucopia beside Neptune seated on seashell","ERIE CANAL COMMENCED 4 JULY 1817 COMPLETED 26 OCTOBER 1825","eagle on northern hemisphere surmounting shield & ribbon with legend EXCELSIOR in front of harbor scene","","","","80.0","","","","2024-03-27T11:19:57Z"
"http://numismatics.org/collection/0000.999.8234","Brass Decoration, New York City, NY, 1898–1898. 0000.999.8234","0000.999.8234","","1898","1898","","","","","","","","","Medals and Decorations","Decoration","","","Schwaab Seal & Stencil Company","","Struck","Brass","","","","United States","","","","","","","","","","","","","","CELEBRATION CHARTER DAY MAY 3-6 NEW YORK 1898","city seal within diamond plaque wreath around, eagle above bar","","manufacture's halmark","","","","","","","","2024-04-19T11:59:50Z"
"http://numismatics.org/collection/0000.999.8260","Brass Decoration, United States, 1913–1913. 0000.999.8260","0000.999.8260","","1913","1913","","","","","","","","","Medals and Decorations","Decoration","","","Dieges & Clust","","Struck","Brass","","","","United States","","","","","","","","","","","","","","A SAFE AND SANE FOURTH OF JULY 1913","Liberty holding flag, eagle at her feet, palm and sword crossed","CITY OF NEW YORK JULY 4th 1913","city seal within wreath","","","","37.0","","","","2024-04-19T11:57:44Z"
"http://numismatics.org/collection/0000.999.8261","Copper Decoration, United States, 1912–1912. 0000.999.8261","0000.999.8261","","1912","1912","","","","","","","","","Medals and Decorations","Decoration","","","Dieges & Clust","","Struck","Copper","","","","United States","","","","","","","","","","","","","","A SAFE AND SANE FOURTH OF JULY 1912","Liberty holding flag, eagle at her feet, palm and sword crossed","CITY OF NEW YORK JULY 4th 1912","city seal within wreath","","","","36.0","","","","2024-04-19T11:57:43Z"
"http://numismatics.org/collection/0000.999.8286","Silver Medal, United States. 0000.999.8286","0000.999.8286","","","","","","","","","","","","Medals and Decorations","Medal","Lovett, Robert","","","","Struck","Silver","","","","United States","","","","","","","L1|Medals/196254bc-0fb9-3e07-9f75-efc8f790743b||196254bc-0fb9-3e07-9f75-efc8f790743b|Artist/99059be6-89b3-3a1c-8fd8-0242508a4edf||99059be6-89b3-3a1c-8fd8-0242508a4edf|United States/e6574331-bbaa-3cbe-9755-4b8821fc5e5a||e6574331-bbaa-3cbe-9755-4b8821fc5e5a|19c/f52635f7-c917-32cc-b3a6-8e99cf38dced","","","","","","","AMERICAN INSTITUTE NEW-YORK.|R. LOVETT.","figure of Liberty std, with symbols of industry around, eagle","AWARDED TO|Bean & Breidenbah,/For the best/Sign Painting./1850.","wreath of oak and laurel surrounding inscription","","","12","51.0","","https://numismatics.org/collectionimages/00001899/0000/0000.999.8286.obv.width175.jpg","https://numismatics.org/collectionimages/00001899/0000/0000.999.8286.rev.width175.jpg","2024-03-27T11:20:00Z"
"http://numismatics.org/collection/0000.999.8288","Brass Medal, United States, 1869–1869. 0000.999.8288","0000.999.8288","","1869","1869","","","","","","","","","Medals and Decorations","Medal","Lovett, George Hampden","","","","Struck","Brass","","","","United States","","","","","","","","","","","","","","AMERICAN INSTITUTE NEW YORK","figure of Liberty std, with symbols of industry around, eagle","AWARDED TO","wreath","","","12","28.0","","","","2024-03-27T11:20:01Z"
"http://numismatics.org/collection/0000.999.8325","Silver Medal, United States. 0000.999.8325","0000.999.8325","","","","","","","","","","","","Medals and Decorations","Medal","","","","","Struck","Silver","","","","United States","","","","","","","","","","","","","","JAPAN SOCIETY OF NEW YORK","gateway view, with mountian. eagle and sun above","","","","","","30.0","","","","2024-03-27T01:02:55Z"
"http://numismatics.org/collection/0000.999.8326","Silver Medal, United States. 0000.999.8326","0000.999.8326","","","","","","","","","","","","Medals and Decorations","Medal","","","","","Struck","Silver","","","","United States","","","","","","","","","","","","","","JAPAN SOCIETY OF NEW YORK","gateway view, with mountian. eagle and sun above","","","","","","30.0","","","","2024-03-27T01:02:55Z"
"http://numismatics.org/collection/0000.999.8947","Bronze Medal, United States, 1904–1904. 0000.999.8947","0000.999.8947","","1904","1904","","","Louisiana Purchase Exposition","","","","","","Medals and Decorations","Medal","Weinman, Adolph Alexander","","","","Struck","Bronze","Irregular","","","United States","","","","","","E.4||K.20","","","","","","","","UNIVERSAL.EXPOSITION.SAINT.LOUIS.UNITED.STATES.OF.AMERICA./ MCMIV","Columbia, standing next to Louisiana territory personified","COMMEMORATIVE.LOUISIANA.PURCHASE.EXPOSITION","eagle, standing on plaque over two dolphins","","","","","148.0","https://numismatics.org/collectionimages/00001899/0000/0000.999.8947.obv.width175.jpg","https://numismatics.org/collectionimages/00001899/0000/0000.999.8947.rev.width175.jpg","2024-03-27T11:20:02Z"
"http://numismatics.org/collection/0000.999.8948","Bronze Medal, United States, 1904–1904. 0000.999.8948","0000.999.8948","","1904","1904","","","Louisiana Purchase Exposition","","","","","","Medals and Decorations","Medal","Weinman, Adolph Alexander","","","","Struck","Bronze","Irregular","","","United States","","","","","","E.5||K.18","","","","","","","","UNIVERSAL.EXPOSITION.SAINT.LOUIS.UNITED.STATES.OF.AMERICA./ MCMIV","Columbia, standing next to Louisiana territory personified","GRAND.PRIZE.LOUISIANA.PURCHASE.EXPOSITION","eagle, standing on plaque over two dolphins","","","","","151.0","https://numismatics.org/collectionimages/00001899/0000/0000.999.8948.obv.width175.jpg","https://numismatics.org/collectionimages/00001899/0000/0000.999.8948.rev.width175.jpg","2024-03-27T11:20:02Z"
"http://numismatics.org/collection/0000.999.8951","Bronze Medal, United States, 1904–1904. 0000.999.8951","0000.999.8951","","1904","1904","","","Louisiana Purchase Exposition","","","","","","Medals and Decorations","Medal","Weinman, Adolph Alexander","","","","Struck","Bronze","","","","United States","","","","","","E.1||K.12","","","","","","","","UNIVERSAL.EXPOSITION.SAINT.LOUIS.UNITED.STATES.OF.AMERICA./ MCMIV","Columbia, standing next to Louisiana territory personified","BRONZE.MEDAL.LOUISIANA.PURCHASE.EXPOSITION.","eagle, standing on plaque over two dolphins","","","","63.0","110.0","https://numismatics.org/collectionimages/00001899/0000/0000.999.8951.obv.width175.jpg","https://numismatics.org/collectionimages/00001899/0000/0000.999.8951.rev.width175.jpg","2024-03-27T11:20:02Z"
"http://numismatics.org/collection/1864.34.15","Brass Medal, United States. 1864.34.15","1864.34.15","","","","","","","","","","","","Medals and Decorations","Medal","Bolen, James Adams","","","","Struck","Brass","","","","United States","","","","","","Bolen 5","","","","","","","","YOUNG AMERICA 1862","a boy on an eagle","J.A. BOLEN DIE SINKER AND MEDALIST SPRINGFIELD MASS","","","","","29.0","","","","2023-11-20T02:26:13Z"
"http://numismatics.org/collection/1864.34.16","Copper Alloy Jeton, United States. 1864.34.16","1864.34.16","","","","","","","","","","","","Medals and Decorations","Jeton","","","","","Struck","Copper Alloy","","","","United States","","","","","","","","","","","","","","COMPOSITIONS SPIEL-MARKE","an eagle","SP MARKE","head of Liberty","","","","23.0","","","","2023-11-20T02:26:13Z"
"http://numismatics.org/collection/1864.41.21","Copper Alloy Jeton, United States. 1864.41.21","1864.41.21","","","","","","","","","","","","Medals and Decorations","Jeton","","","","","Struck","Copper Alloy","","","","United States","","","","","","","","","","","","","","COMPOSITIONS SPIEL-MARKE","an eagle","COMP S MARKE","bust of liberty","","","","28.0","","","","2023-11-20T02:26:13Z"
"http://numismatics.org/collection/1864.41.22","Copper Alloy Jeton, United States. 1864.41.22","1864.41.22","","","","","","","","","","","","Medals and Decorations","Jeton","","","","","Struck","Copper Alloy","","","","United States","","","","","","","","","","","","","","COMPOSITIONS SPIEL-MARKE","an eagle","COMP S MARKE","bust of liberty","","","","28.0","","","","2023-11-20T02:26:14Z"
"http://numismatics.org/collection/1889.18.44","Silver Jeton, United States. 1889.18.44","1889.18.44","","","","","","","","","","","","Medals and Decorations","Jeton","","","","","Struck","Silver","","","","United States","","","","","","","","","","","","","","CITY HALL NEW YORK","view of New York City Hall","IN UNITATE FORTITUDO","eagle with shield","","","","35.0","","","","2023-11-20T02:26:21Z"
"http://numismatics.org/collection/1889.18.45","Copper Alloy Jeton, United States. 1889.18.45","1889.18.45","","","","","","","","","","","","Medals and Decorations","Jeton","","","","","Struck","Copper Alloy","","","","United States","","","","","","","","","","","","","","CITY HALL NEW YORK","view of New York City Hall","IN UNITATE FORTITUDO","eagle with shield","","","","35.0","","","","2023-11-20T02:26:21Z"
"http://numismatics.org/collection/1891.27.2","White Metal Medal, United States, 1876–1876. 1891.27.2","1891.27.2","","1876","1876","","","Globe Fire Insurance Company","","","","","","Medals and Decorations","Medal","","","","","Struck","White Metal","","","","United States","","","","","","","","","","","","","","GLOBE FIRE INS. CO. 176 BROADWAY N.Y.","legend and globe","Centennial 1776 1876","eagle pearched on top Liberty Bell","","","","22.0","","","","2023-11-20T02:26:24Z"
"http://numismatics.org/collection/1891.31.4","Copper Medal, United States. 1891.31.4","1891.31.4","","","","","","","","","","","","Medals and Decorations","Medal","Bolen, James Adams","","","","Struck","Copper","","","","United States","","","","","","Bolen 5","","","","","","","","YOUNG AMERICA 1862","a boy on an eagle","J.A. BOLEN DIE SINKER AND MEDALIST SPRINGFIELD MASS","","","","","29.0","","","","2023-11-20T02:26:25Z"
"http://numismatics.org/collection/1891.4.1","Copper Alloy Jeton, United States. 1891.4.1","1891.4.1","","","","","","","","","","","","Medals and Decorations","Jeton","","","","","Struck","Copper Alloy","","","","United States","","","","","","","","","","","","","","UNITED STATES OF AMERICA","eagle with shield","CALIFORNIA COUNTER","American Flag","","","","35.0","","","","2023-11-20T02:26:25Z"
"http://numismatics.org/collection/1894.59.2","Silver Medal, New York City, NY. 1894.59.2","1894.59.2","","","","","","","","","","","","Medals and Decorations","Medal","Brenner, Victor David","","Medallic Art Company","","Struck","Silver","","","","United States","","","","","","Grolier,1907.1||Hahlo,1912.87||Jaspon Coll.,1953.||Smedley.15","L1|Medals/196254bc-0fb9-3e07-9f75-efc8f790743b||196254bc-0fb9-3e07-9f75-efc8f790743b|Artist/99059be6-89b3-3a1c-8fd8-0242508a4edf||99059be6-89b3-3a1c-8fd8-0242508a4edf|United States/e6574331-bbaa-3cbe-9755-4b8821fc5e5a||e6574331-bbaa-3cbe-9755-4b8821fc5e5a|19c/f52635f7-c917-32cc-b3a6-8e99cf38dced","","","","","","","V.D.BRENNER FECIT N.Y.","football game","V.D.B. FEC","football, eagle below","","","","35.0","16.0","https://numismatics.org/collectionimages/00001899/1894/1894.59.2.obv.width175.jpg","https://numismatics.org/collectionimages/00001899/1894/1894.59.2.rev.width175.jpg","2024-03-27T11:20:04Z"
"http://numismatics.org/collection/1900.25.2","Bronze Badge, United States, 1888–1888. 1900.25.2","1900.25.2","","1888","1888","","","Sons of Veterans","","","","","","Medals and Decorations","Badge","","","","","Struck","Bronze","Irregular","","","United States","","","","","","Bishop.105","L1|United States/4ae273a1-5158-3131-85fe-f5bbe39dfcbe||4ae273a1-5158-3131-85fe-f5bbe39dfcbe|Civil War/554b44cd-fbf7-3ee6-b3d7-5ec92fc8c753","","","","","","","(Pinback) FILII VETERANORUM (Badge) GRATIA. DEI. SERVATUS, VS monogram","Eagle, crossed cannon","FILII VETERANORUM, GRATIA DEI SERVATUS as part of new Arms, PATENTED NOVEMBER 1888","Elaborated Arms of Sons of Veterans supported by sailor, soldier.","","","","","","","","2023-11-20T02:26:36Z"
"http://numismatics.org/collection/1900.48.2","Bronze Pin, Ohio. 1900.48.2","1900.48.2","","","","","","Society of Veterans of the Regular Army and Navy of the United States","","","","","","Medals and Decorations","Pin","","","M.C. Lilley & Company","","Struck","Bronze||Enamel","Star","","","","","","","","","","","","","","","","","R.A. & N.U./ U.S.","Eagle on anchor, surrounded by 13 stars.","","","","","","22.3","","","","2024-01-31T11:30:13Z"
"http://numismatics.org/collection/1902.68.1","Sterling Silver Badge, United States. 1902.68.1","1902.68.1","","","","","","Union Veteran Legion","","","","","","Medals and Decorations","Badge","","","","","Struck","Sterling Silver","Cross","","","United States","","","","","","","L1|United States/4ae273a1-5158-3131-85fe-f5bbe39dfcbe||4ae273a1-5158-3131-85fe-f5bbe39dfcbe|Civil War/554b44cd-fbf7-3ee6-b3d7-5ec92fc8c753","","","","","","","UNION VET'N/1884 LEGION (center) UNV monogram","(Pinback) Blue enamel ""rank strap,"" eagle on blue enamel rectangle. (Badge) UVL logo, dates 1861-1865.","Incuse rectangle with STERLING hallmark.","","","","","38.6","","","","2024-01-31T11:31:43Z"
"http://numismatics.org/collection/1903.56.1","Silver Badge, Philadelphia, PA. 1903.56.1","1903.56.1","","","","","","","","","","","","Medals and Decorations","Badge","","","Bailey, Banks & Biddle","","Struck||Gilded","Silver||Gold","Star","","","United States","","","","","","Bishop.110","L1|United States/4ae273a1-5158-3131-85fe-f5bbe39dfcbe||4ae273a1-5158-3131-85fe-f5bbe39dfcbe|Civil War/554b44cd-fbf7-3ee6-b3d7-5ec92fc8c753","","","","","","","SOCIETY OF THE ARMY OF WEST VIRGINIA","Eagle on fasces, blue-yellow-red enamel star.","Maker's name BB &B/ SILVER, faintly engraved 119 5147.","","","","","32.7","","","","2024-01-31T11:31:16Z"
"http://numismatics.org/collection/0000.999.56508","Bronze Badge, New York City, NY. 0000.999.56508","0000.999.56508","","","","","","Hebrew Union Veterans Association","","","","","","Medals and Decorations","Badge","","","Dieges & Clust","","Struck","Bronze","Oval","","","United States","","","","","","","L1|United States/4ae273a1-5158-3131-85fe-f5bbe39dfcbe||4ae273a1-5158-3131-85fe-f5bbe39dfcbe|Civil War/554b44cd-fbf7-3ee6-b3d7-5ec92fc8c753","","","","","","","(Pinback) COMRADE (Bar) 1861-1865 (Badge) HEBREW UNION VETERANS ASSN./ N.Y.","Eagle-topped obelisk in laurel with 1861, 1865 on base.","Maker's name","","","","","","","https://numismatics.org/collectionimages/00001899/0000/0000.999.56508.obv.width175.jpg","https://numismatics.org/collectionimages/00001899/0000/0000.999.56508.rev.width175.jpg","2024-01-31T11:29:39Z"
"http://numismatics.org/collection/0000.999.56521","Bronze Badge, United States. 0000.999.56521","0000.999.56521","","","","","","Union Society of the Civil War","","","","","","Medals and Decorations","Badge","","","","","Struck","Bronze","Cross","","","United States","","","","","","Bishop.119","L1|United States/4ae273a1-5158-3131-85fe-f5bbe39dfcbe||4ae273a1-5158-3131-85fe-f5bbe39dfcbe|Civil War/554b44cd-fbf7-3ee6-b3d7-5ec92fc8c753","","","","","","","Anepigraphic","Round-end cross, Federal eagle at center, laurel and oak in angles","Engraved UNION SOCIETY OF THE CIVIL WAR, stamped 35","","","","","36.5","","","","2023-11-20T02:20:15Z"
